ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
903	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
904	38	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
905	27	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
906	11	2	1	0.000000	1.727273	1.727273	0.000000	0.000000	0	0	0
907	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
908	47	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
909	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
910	13	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
911	59	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
912	67	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
913	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
914	53	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
915	56	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
916	33	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
917	58	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
918	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
919	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
920	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
921	50	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
922	52	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
923	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
924	48	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
925	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
926	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
927	45	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
928	38	1	2	0.000000	1.026316	1.026316	0.000000	0.000000	0	0	0
929	25	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
930	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
931	50	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
932	38	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
933	37	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
934	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
935	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
936	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
937	66	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
938	40	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
939	16	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
940	47	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
941	48	1	0	0.000000	1.062500	1.062500	0.000000	0.000000	0	0	0
942	54	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
943	68	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
944	67	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
945	4	1	2	0.000000	29.250000	4.500000	0.000000	0.000000	0	0	0
946	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
947	60	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
948	39	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
949	21	1	1	0.000000	1.095238	1.095238	0.000000	0.000000	0	0	0
950	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
951	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
952	8	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
953	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
954	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
955	21	1	3	0.000000	1.380952	1.380952	0.000000	0.000000	0	0	0
956	1	2	1	0.000000	83.000000	1.000000	0.000000	0.000000	0	0	0
957	64	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
958	49	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
959	18	1	1	0.000000	1.111111	1.111111	0.000000	0.000000	0	0	0
960	7	1	2	0.000000	14.000000	1.857143	0.000000	0.000000	0	0	0
961	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
962	71	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
963	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
964	62	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
965	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
966	16	1	2	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
967	1	2	1	0.000000	3.000000	1.000000	0.000000	0.000000	0	0	0
968	15	1	1	0.000000	3.600000	2.666667	0.000000	0.000000	0	0	0
969	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
970	55	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
971	17	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
972	13	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
973	39	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
974	19	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
975	5	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
976	25	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
